Indicator,Unit,Subgroup,Area,Area ID,Time Period,Source,Data Value,Footnotes
"#Taux d'activité au sens du BIT","#Pour cent","#Total","FAR NORTH","30","2007","CMR_INS_ECAM3_2007","88.9","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Total","LITTORAL (Without DOUALA)","38","2001","CMR_INS_ECAM2_2001","68","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Total","LITTORAL (Without DOUALA)","38","2005","CMR_INS_EESI1_2005","81.8","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Total","LITTORAL (Without DOUALA)","38","2007","CMR_INS_ECAM3_2007","83.7","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Total","NORTH","31","2001","CMR_INS_ECAM2_2001","77.8","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Total","NORTH","31","2005","CMR_INS_EESI1_2005","87.3","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Total","NORTH","31","2007","CMR_INS_ECAM3_2007","88.5","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Total","NORTHWEST","32","2005","CMR_INS_EESI1_2005","81","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Total","NORTHWEST","32","2001","CMR_INS_ECAM2_2001","84.5","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Total","NORTHWEST","32","2007","CMR_INS_ECAM3_2007","84.1","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Total","WEST","33","2001","CMR_INS_ECAM2_2001","75.1","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Total","WEST","33","2005","CMR_INS_EESI1_2005","83","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Total","WEST","33","2007","CMR_INS_ECAM3_2007","89.5","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Total","SOUTH","34","2005","CMR_INS_EESI1_2005","81.4","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Total","SOUTH","34","2001","CMR_INS_ECAM2_2001","71.4","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Total","SOUTH","34","2007","CMR_INS_ECAM3_2007","77.7","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Total","SOUTHWEST","35","2005","CMR_INS_EESI1_2005","77.5","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Total","SOUTHWEST","35","2001","CMR_INS_ECAM2_2001","67.7","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Total","SOUTHWEST","35","2007","CMR_INS_ECAM3_2007","84.9","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Total","YAOUNDE","37","2007","CMR_INS_ECAM3_2007","70.2","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Total","YAOUNDE","37","2001","CMR_INS_ECAM2_2001","59.6","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Total","YAOUNDE","37","2005","CMR_INS_EESI1_2005","64.4","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","ADAMAWA","28","2007","CMR_INS_ECAM3_2007","62.8","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","ADAMAWA","28","2001","CMR_INS_ECAM2_2001","58.6","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","ADAMAWA","28","2005","CMR_INS_EESI1_2005","69.1","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","CAMEROON","27","2007","CMR_INS_ECAM3_2007","71.6","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","CAMEROON","27","2001","CMR_INS_ECAM2_2001","61.1","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","CAMEROON","27","2005","CMR_INS_EESI1_2005","68","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","CENTRE (Without YAOUNDE)","39","2001","CMR_INS_ECAM2_2001","54.6","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","CENTRE (Without YAOUNDE)","39","2005","CMR_INS_EESI1_2005","67.2","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","CENTRE (Without YAOUNDE)","39","2007","CMR_INS_ECAM3_2007","70.7","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","DOUALA","36","2005","CMR_INS_EESI1_2005","69.2","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","DOUALA","36","2001","CMR_INS_ECAM2_2001","62.9","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","DOUALA","36","2007","CMR_INS_ECAM3_2007","71.4","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","EAST","29","2001","CMR_INS_ECAM2_2001","59.6","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","EAST","29","2005","CMR_INS_EESI1_2005","68.3","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","EAST","29","2007","CMR_INS_ECAM3_2007","69.2","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","FAR NORTH","30","2001","CMR_INS_ECAM2_2001","54.6","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","FAR NORTH","30","2005","CMR_INS_EESI1_2005","64.8","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","FAR NORTH","30","2007","CMR_INS_ECAM3_2007","68.8","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","LITTORAL (Without DOUALA)","38","2007","CMR_INS_ECAM3_2007","74.5","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","LITTORAL (Without DOUALA)","38","2001","CMR_INS_ECAM2_2001","62.2","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","LITTORAL (Without DOUALA)","38","2005","CMR_INS_EESI1_2005","70.5","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","NORTH","31","2001","CMR_INS_ECAM2_2001","57.8","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","NORTH","31","2005","CMR_INS_EESI1_2005","63.1","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","NORTH","31","2007","CMR_INS_ECAM3_2007","70.2","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","NORTHWEST","32","2007","CMR_INS_ECAM3_2007","78.9","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","NORTHWEST","32","2001","CMR_INS_ECAM2_2001","67.9","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","NORTHWEST","32","2005","CMR_INS_EESI1_2005","74.4","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","WEST","33","2001","CMR_INS_ECAM2_2001","61","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","WEST","33","2005","CMR_INS_EESI1_2005","70.7","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","WEST","33","2007","CMR_INS_ECAM3_2007","80.8","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","SOUTH","34","2001","CMR_INS_ECAM2_2001","56.3","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","SOUTH","34","2007","CMR_INS_ECAM3_2007","66.9","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","SOUTH","34","2005","CMR_INS_EESI1_2005","74.5","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","SOUTHWEST","35","2007","CMR_INS_ECAM3_2007","67.8","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","SOUTHWEST","35","2001","CMR_INS_ECAM2_2001","62.5","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","SOUTHWEST","35","2005","CMR_INS_EESI1_2005","73.2","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","YAOUNDE","37","2001","CMR_INS_ECAM2_2001","59.6","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","YAOUNDE","37","2005","CMR_INS_EESI1_2005","64.4","#"
"#Taux d'activité au sens du BIT","#Pour cent","#Urbain","YAOUNDE","37","2007","CMR_INS_ECAM3_2007","70.2","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","ADAMAWA","28","2005","CMR_INS_EESI1_2005","67","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","ADAMAWA","28","2001","CMR_INS_ECAM2_2001","70.2","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","ADAMAWA","28","2007","CMR_INS_ECAM3_2007","80.1","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","CAMEROON","27","2005","CMR_INS_EESI1_2005","77.4","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","CAMEROON","27","2001","CMR_INS_ECAM2_2001","77.5","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","CAMEROON","27","2007","CMR_INS_ECAM3_2007","82.4","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","CENTRE (Without YAOUNDE)","39","2007","CMR_INS_ECAM3_2007","87.7","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","CENTRE (Without YAOUNDE)","39","2005","CMR_INS_EESI1_2005","81.1","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","CENTRE (Without YAOUNDE)","39","2001","CMR_INS_ECAM2_2001","73.6","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","DOUALA","36","2001","CMR_INS_ECAM2_2001","70.6","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","DOUALA","36","2005","CMR_INS_EESI1_2005","63.7","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","DOUALA","36","2007","CMR_INS_ECAM3_2007","70.1","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","EAST","29","2005","CMR_INS_EESI1_2005","69.3","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","EAST","29","2007","CMR_INS_ECAM3_2007","88.4","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","EAST","29","2001","CMR_INS_ECAM2_2001","72.5","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","FAR NORTH","30","2005","CMR_INS_EESI1_2005","85.2","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","FAR NORTH","30","2007","CMR_INS_ECAM3_2007","85.4","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","FAR NORTH","30","2001","CMR_INS_ECAM2_2001","81.4","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","LITTORAL (Without DOUALA)","38","2005","CMR_INS_EESI1_2005","83.1","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","LITTORAL (Without DOUALA)","38","2007","CMR_INS_ECAM3_2007","84.4","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","LITTORAL (Without DOUALA)","38","2001","CMR_INS_ECAM2_2001","72.6","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","NORTH","31","2001","CMR_INS_ECAM2_2001","81.4","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","NORTH","31","2005","CMR_INS_EESI1_2005","83.6","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","NORTH","31","2007","CMR_INS_ECAM3_2007","86.7","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","NORTHWEST","32","2005","CMR_INS_EESI1_2005","83.1","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","NORTHWEST","32","2001","CMR_INS_ECAM2_2001","88.4","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","NORTHWEST","32","2007","CMR_INS_ECAM3_2007","85.1","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","WEST","33","2005","CMR_INS_EESI1_2005","85.1","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","WEST","33","2007","CMR_INS_ECAM3_2007","90.2","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","WEST","33","2001","CMR_INS_ECAM2_2001","83.3","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","SOUTH","34","2001","CMR_INS_ECAM2_2001","79.6","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","SOUTH","34","2005","CMR_INS_EESI1_2005","80.2","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","SOUTH","34","2007","CMR_INS_ECAM3_2007","78.7","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","SOUTHWEST","35","2005","CMR_INS_EESI1_2005","81.8","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","SOUTHWEST","35","2007","CMR_INS_ECAM3_2007","84.1","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","SOUTHWEST","35","2001","CMR_INS_ECAM2_2001","76.8","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","YAOUNDE","37","2007","CMR_INS_ECAM3_2007","71.2","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","YAOUNDE","37","2005","CMR_INS_EESI1_2005","59.3","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin","YAOUNDE","37","2001","CMR_INS_ECAM2_2001","65.9","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","ADAMAWA","28","2001","CMR_INS_ECAM2_2001","74.2","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","ADAMAWA","28","2007","CMR_INS_ECAM3_2007","87.9","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","ADAMAWA","28","2005","CMR_INS_EESI1_2005","71.5","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","CAMEROON","27","2005","CMR_INS_EESI1_2005","85.6","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","CAMEROON","27","2007","CMR_INS_ECAM3_2007","90","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","CAMEROON","27","2001","CMR_INS_ECAM2_2001","83","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","CENTRE (Without YAOUNDE)","39","2007","CMR_INS_ECAM3_2007","89.1","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","CENTRE (Without YAOUNDE)","39","2005","CMR_INS_EESI1_2005","81.8","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","CENTRE (Without YAOUNDE)","39","2001","CMR_INS_ECAM2_2001","74.9","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","EAST","29","2007","CMR_INS_ECAM3_2007","93.1","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","EAST","29","2001","CMR_INS_ECAM2_2001","74.1","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","EAST","29","2005","CMR_INS_EESI1_2005","69.4","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","FAR NORTH","30","2007","CMR_INS_ECAM3_2007","89.4","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","FAR NORTH","30","2001","CMR_INS_ECAM2_2001","86.7","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","FAR NORTH","30","2005","CMR_INS_EESI1_2005","89.7","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","LITTORAL (Without DOUALA)","38","2007","CMR_INS_ECAM3_2007","89.8","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","LITTORAL (Without DOUALA)","38","2005","CMR_INS_EESI1_2005","89.3","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","LITTORAL (Without DOUALA)","38","2001","CMR_INS_ECAM2_2001","76.9","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","NORTH","31","2001","CMR_INS_ECAM2_2001","86.7","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","NORTH","31","2005","CMR_INS_EESI1_2005","91.1","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","NORTH","31","2007","CMR_INS_ECAM3_2007","93","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","NORTHWEST","32","2007","CMR_INS_ECAM3_2007","86.7","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","NORTHWEST","32","2005","CMR_INS_EESI1_2005","84.7","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","NORTHWEST","32","2001","CMR_INS_ECAM2_2001","91.9","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","WEST","33","2001","CMR_INS_ECAM2_2001","88.1","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","WEST","33","2005","CMR_INS_EESI1_2005","90.6","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","WEST","33","2007","CMR_INS_ECAM3_2007","95.5","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","SOUTH","34","2005","CMR_INS_EESI1_2005","81.8","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","SOUTH","34","2001","CMR_INS_ECAM2_2001","81.4","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","SOUTH","34","2007","CMR_INS_ECAM3_2007","80","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","SOUTHWEST","35","2005","CMR_INS_EESI1_2005","84.1","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","SOUTHWEST","35","2007","CMR_INS_ECAM3_2007","90.9","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Rural","SOUTHWEST","35","2001","CMR_INS_ECAM2_2001","76.5","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","ADAMAWA","28","2001","CMR_INS_ECAM2_2001","61.9","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","ADAMAWA","28","2005","CMR_INS_EESI1_2005","57.3","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","ADAMAWA","28","2007","CMR_INS_ECAM3_2007","53","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","CAMEROON","27","2007","CMR_INS_ECAM3_2007","70.4","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","CAMEROON","27","2001","CMR_INS_ECAM2_2001","68.1","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","CAMEROON","27","2005","CMR_INS_EESI1_2005","63.7","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","CENTRE (Without YAOUNDE)","39","2005","CMR_INS_EESI1_2005","72.1","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","CENTRE (Without YAOUNDE)","39","2007","CMR_INS_ECAM3_2007","74.7","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","CENTRE (Without YAOUNDE)","39","2001","CMR_INS_ECAM2_2001","60.6","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","DOUALA","36","2001","CMR_INS_ECAM2_2001","70.6","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","DOUALA","36","2005","CMR_INS_EESI1_2005","63.7","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","DOUALA","36","2007","CMR_INS_ECAM3_2007","70.1","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","EAST","29","2005","CMR_INS_EESI1_2005","68.6","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","EAST","29","2001","CMR_INS_ECAM2_2001","62.5","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","EAST","29","2007","CMR_INS_ECAM3_2007","63","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","FAR NORTH","30","2001","CMR_INS_ECAM2_2001","62.4","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","FAR NORTH","30","2005","CMR_INS_EESI1_2005","55.3","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","FAR NORTH","30","2007","CMR_INS_ECAM3_2007","59.4","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","LITTORAL (Without DOUALA)","38","2001","CMR_INS_ECAM2_2001","67.2","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","LITTORAL (Without DOUALA)","38","2005","CMR_INS_EESI1_2005","69.3","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","LITTORAL (Without DOUALA)","38","2007","CMR_INS_ECAM3_2007","77.4","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","NORTH","31","2001","CMR_INS_ECAM2_2001","62.4","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","NORTH","31","2005","CMR_INS_EESI1_2005","46.9","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","NORTH","31","2007","CMR_INS_ECAM3_2007","63.6","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","NORTHWEST","32","2001","CMR_INS_ECAM2_2001","76.4","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","NORTHWEST","32","2007","CMR_INS_ECAM3_2007","78.9","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","NORTHWEST","32","2005","CMR_INS_EESI1_2005","76.8","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","WEST","33","2001","CMR_INS_ECAM2_2001","70.1","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","WEST","33","2005","CMR_INS_EESI1_2005","72.3","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","WEST","33","2007","CMR_INS_ECAM3_2007","79.9","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","SOUTH","34","2001","CMR_INS_ECAM2_2001","66.2","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","SOUTH","34","2005","CMR_INS_EESI1_2005","73.4","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","SOUTH","34","2007","CMR_INS_ECAM3_2007","68.4","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","SOUTHWEST","35","2001","CMR_INS_ECAM2_2001","77.3","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","SOUTHWEST","35","2007","CMR_INS_ECAM3_2007","66.5","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","SOUTHWEST","35","2005","CMR_INS_EESI1_2005","76.8","#"
"#Taux d'activité au sens élargi","#Pour cent","#Féminin Urbain","YAOUNDE","37","2005","CMR_INS_EESI1_2005","59.3","#"
